"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LENAWEE","091","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","13","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LENAWEE","091","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","111","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LENAWEE","091","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","24","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","45","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","148","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","5","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","2","87.8"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","10","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","165","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","28","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MACOMB","099","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MACOMB","099","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","29","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MACOMB","099","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","9","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MACOMB","099","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","3","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MACOMB","099","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","41","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MACOMB","099","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","33","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","69","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","1","87.8"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","21","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","93","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","15","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","OAKLAND","125","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","OAKLAND","125","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","77","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","OAKLAND","125","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","6","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","OAKLAND","125","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","20","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","OAKLAND","125","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","103","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","OAKLAND","125","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","23","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","ST CLAIR","147","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","58","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","ST CLAIR","147","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","187","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","ST CLAIR","147","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","8","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","ST CLAIR","147","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","18","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","ST CLAIR","147","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","213","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","ST CLAIR","147","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","17","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","46","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","185","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","22","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","4","87.8"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","22","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","233","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","48","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WAYNE","163","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","15","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WAYNE","163","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","49","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WAYNE","163","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","4","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WAYNE","163","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","53","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WAYNE","163","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","43","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","132","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","6","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","4","3.3"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (3,200 TO 9,999 HEAD)","1","3.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","22","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","165","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","40","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","BERRIEN","021","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","15","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","BERRIEN","021","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","113","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","BERRIEN","021","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","BERRIEN","021","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","8","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","BERRIEN","021","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","124","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","BERRIEN","021","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","CASS","027","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","23","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","CASS","027","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","85","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","CASS","027","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","7","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","CASS","027","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","3","87.8"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","CASS","027","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","95","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","CASS","027","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KALAMAZOO","077","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","15","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KALAMAZOO","077","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","110","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KALAMAZOO","077","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","1","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KALAMAZOO","077","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","5","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KALAMAZOO","077","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","116","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KALAMAZOO","077","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KENT","081","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","28","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KENT","081","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","168","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KENT","081","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","10","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KENT","081","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","4","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KENT","081","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","182","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KENT","081","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","27","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","116","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","14","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","2","3.3"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (20,000 TO 49,999 HEAD)","1","2.1"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","23","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50,000 TO 99,999 HEAD)","1","1.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","157","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","37","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","129","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","3","87.8"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","18","93.9"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","153","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","24","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","ALGER","003","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","ALGER","003","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","46","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","ALGER","003","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","46","52.2"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","ALGER","003","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","11","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","BARAGA","013","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","BARAGA","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","11","57.7"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","BARAGA","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","BARAGA","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","52.2"
